,T-2/HT-2|GCA_001292635.1,T-2/HT-2|GCA_014898995.1,15-ADON|GCA_017656985.1,T-2/HT-2|GCA_018104275.1,T-2/HT-2|GCA_019054615.1,T-2/HT-2|GCA_019054645.1,15-ADON|GCA_019343145.1,15-ADON|GCA_020991245.1,NIV|GCA_025258505.1,NIV|GCA_032355295.1,15-ADON|GCA_037074405.1,3-ADON|GCA_037213105.1,15-ADON|GCA_037255895.1,T-2/HT-2|GCA_041870755.1,NIV|GCA_046056315.1,3-ADON|GCA_050916195.1,NIV|GCA_054553065.1,15-ADON|GCA_900044135.1,3-ADON|GCA_900074845.1,15-ADON|GCF_000240135.3,3-ADON|GCF_000303195.2,NIV|GCF_019609905.1,T-2/HT-2|GCF_050947815.1
15-ADON|GCA_037074405.1,0.23063302346170872,0.23807468163177206,0.04252168394330442,0.23085436033643206,0.23742715303259226,0.23807468163177206,0.04253968253968254,0.0,0.07540016849199663,0.06781802864363942,0.0,0.00694006309148265,0.007782919646613378,0.22267554219454586,0.32041343669250644,0.07547965422728231,0.09207753898019384,0.0,0.0554034126816937,0.0,0.10204962243797196,0.3201033348990136,0.22267554219454586
3-ADON|GCA_037213105.1,0.23262505533421868,0.24023311029570474,0.0467526972709964,0.23284639220894202,0.2391538959637384,0.24023311029570474,0.04677248677248677,0.00694006309148265,0.07813816343723673,0.07139848357203032,0.00694006309148265,0.0,0.012620950778291964,0.2233197337341636,0.32041343669250644,0.07758802445709466,0.09481668773704172,0.00694006309148265,0.05666736886454603,0.00694006309148265,0.104638619201726,0.3201033348990136,0.2233197337341636
15-ADON|GCA_037255895.1,0.23306772908366533,0.240448953162098,0.048445102602073194,0.23328906595838866,0.23936973883013166,0.240448953162098,0.04846560846560847,0.007782919646613378,0.08108677337826453,0.07350463352990733,0.007782919646613378,0.012620950778291964,0.0,0.22417865578698734,0.3218228799624148,0.08117225384777567,0.09355246523388117,0.007782919646613378,0.057931325047398355,0.007782919646613378,0.10485436893203884,0.3215124471582903,0.22417865578698734
T-2/HT-2|GCA_041870755.1,0.183851942241204,0.18709036742800397,0.2260081949536338,0.18405531828350621,0.18728897715988083,0.18867924528301888,0.22584124245038825,0.22267554219454586,0.20694528568544315,0.2097944377267231,0.22267554219454586,0.2233197337341636,0.22417865578698734,0.0,0.21795390214314597,0.22156573116691286,0.2128732849071832,0.22267554219454586,0.22092776954035162,0.22267554219454586,0.22590738423028786,0.21770770163735598,0.0016531961792799412
NIV|GCA_046056315.1,0.2743186350542876,0.2758099352051836,0.322397923058768,0.2743186350542876,0.2751619870410367,0.27645788336933047,0.32223796033994334,0.32041343669250644,0.30118629173989453,0.3027844770883578,0.32041343669250644,0.32041343669250644,0.3218228799624148,0.21795390214314597,0.0,0.3144306131857999,0.3012074643249177,0.32041343669250644,0.31613052534135616,0.32041343669250644,0.3189988623435722,0.00019527436047646945,0.21876263647391833
3-ADON|GCA_050916195.1,0.22857764245324053,0.23594313600678973,0.07218458933107536,0.2287951283166594,0.23530659876936133,0.23615531508593252,0.07198814312936692,0.07547965422728231,0.07623782887922105,0.08310880829015543,0.07547965422728231,0.07758802445709466,0.08117225384777567,0.22156573116691286,0.3144306131857999,0.0,0.09192546583850932,0.07547965422728231,0.07297297297297298,0.07547965422728231,0.10399829859634198,0.3141276791887532,0.22177674614897658
NIV|GCA_054553065.1,0.2191524719567927,0.22560357070399675,0.09394837071519255,0.2193601994183631,0.22519780888618382,0.22600933252180969,0.09398814563928874,0.09207753898019384,0.041228939544103074,0.04520222045995242,0.09207753898019384,0.09481668773704172,0.09355246523388117,0.2128732849071832,0.3012074643249177,0.09192546583850932,0.0,0.09207753898019384,0.08582709891936825,0.09207753898019384,0.10469166154476542,0.3009218612818262,0.21307506053268765
15-ADON|GCA_900044135.1,0.23063302346170872,0.23807468163177206,0.04252168394330442,0.23085436033643206,0.23742715303259226,0.23807468163177206,0.04253968253968254,0.0,0.07540016849199663,0.06781802864363942,0.0,0.00694006309148265,0.007782919646613378,0.22267554219454586,0.32041343669250644,0.07547965422728231,0.09207753898019384,0.0,0.0554034126816937,0.0,0.10204962243797196,0.3201033348990136,0.22267554219454586
3-ADON|GCA_900074845.1,0.22522915757311218,0.23206301894826484,0.057741116751269035,0.22544740288083806,0.23185011709601874,0.23248882265275708,0.057765552264071096,0.0554034126816937,0.08496053178230162,0.08915211970074813,0.0554034126816937,0.05666736886454603,0.057931325047398355,0.22092776954035162,0.31613052534135616,0.07297297297297298,0.08582709891936825,0.0554034126816937,0.0,0.0554034126816937,0.09726962457337884,0.3158260064784822,0.22050413048083034
15-ADON|GCF_000240135.3,0.23063302346170872,0.23807468163177206,0.04252168394330442,0.23085436033643206,0.23742715303259226,0.23807468163177206,0.04253968253968254,0.0,0.07540016849199663,0.06781802864363942,0.0,0.00694006309148265,0.007782919646613378,0.22267554219454586,0.32041343669250644,0.07547965422728231,0.09207753898019384,0.0,0.0554034126816937,0.0,0.10204962243797196,0.3201033348990136,0.22267554219454586
3-ADON|GCF_000303195.2,0.22429705945481862,0.22909243345210648,0.10281995661605206,0.22451169778922517,0.22993083211066861,0.22930203311674702,0.10284226513343458,0.10204962243797196,0.10334221857699405,0.10758196721311475,0.10204962243797196,0.104638619201726,0.10485436893203884,0.22590738423028786,0.3189988623435722,0.10399829859634198,0.10469166154476542,0.10204962243797196,0.09726962457337884,0.10204962243797196,0.0,0.3186988171064604,0.22569879015435962
NIV|GCF_019609905.1,0.27425786442179884,0.2757503778881451,0.3220858895705521,0.27425786442179884,0.27510256963938673,0.27661412221982296,0.3219258909605853,0.3201033348990136,0.300900505161432,0.3024989039894783,0.3201033348990136,0.3201033348990136,0.3215124471582903,0.21770770163735598,0.00019527436047646945,0.3141276791887532,0.3009218612818262,0.3201033348990136,0.3158260064784822,0.3201033348990136,0.3186988171064604,0.0,0.2185162724883768
T-2/HT-2|GCF_050947815.1,0.1842586943258084,0.18768619662363456,0.22579253827905973,0.18446207036811063,0.1878848063555114,0.18927507447864944,0.225625539257981,0.22267554219454586,0.20714718352513628,0.20999596936719064,0.22267554219454586,0.2233197337341636,0.22417865578698734,0.0016531961792799412,0.21876263647391833,0.22177674614897658,0.21307506053268765,0.22267554219454586,0.22050413048083034,0.22267554219454586,0.22569879015435962,0.2185162724883768,0.0
