,T-2/HT-2|GCA_001292635.1,T-2/HT-2|GCA_014898995.1,15-ADON|GCA_017656985.1,T-2/HT-2|GCA_018104275.1,T-2/HT-2|GCA_019054615.1,T-2/HT-2|GCA_019054645.1,15-ADON|GCA_019343145.1,15-ADON|GCA_020991245.1,NIV|GCA_025258505.1,NIV|GCA_032355295.1,15-ADON|GCA_037074405.1,3-ADON|GCA_037213105.1,15-ADON|GCA_037255895.1,T-2/HT-2|GCA_041870755.1,NIV|GCA_046056315.1,3-ADON|GCA_050916195.1,NIV|GCA_054553065.1,15-ADON|GCA_900044135.1,3-ADON|GCA_900074845.1,15-ADON|GCF_000240135.3,3-ADON|GCF_000303195.2,NIV|GCF_019609905.1,T-2/HT-2|GCF_050947815.1
T-2/HT-2|GCA_041870755.1,0.16191275167785235,0.1654103852596315,0.18916666666666668,0.16191275167785235,0.16701636592530425,0.16038525963149078,0.188907422852377,0.18617242815493545,0.1916839916839917,0.18944744495222268,0.18658892128279883,0.18416666666666667,0.18700541441066224,0.0,0.09488752556237219,0.19435215946843853,0.19176372712146422,0.18617242815493545,0.1845064556434819,0.18617242815493545,0.1948376353039134,0.09488752556237219,0.0012244897959183673
NIV|GCA_046056315.1,0.166872174270448,0.1690603200656545,0.19494290375203915,0.166872174270448,0.17146381578947367,0.1645465736561346,0.1946938775510204,0.19445576844679985,0.199023199023199,0.1988613257421716,0.19486343253159397,0.19208809135399674,0.1940481043620057,0.09488752556237219,0.0,0.2008130081300813,0.2003257328990228,0.19445576844679985,0.1899714635140644,0.19445576844679985,0.19885900570497148,0.0,0.09447852760736196
3-ADON|GCA_050916195.1,0.18302277432712216,0.18272013228606862,0.04961678096006454,0.18302277432712216,0.1868268434134217,0.18065316246382804,0.04965684295518773,0.04625905068382945,0.035270541082164326,0.04878048780487805,0.04666130329847144,0.0454728370221328,0.04706355591311343,0.19435215946843853,0.2008130081300813,0.0,0.04683746997598078,0.04625905068382945,0.044650040225261464,0.04625905068382945,0.04424778761061947,0.2008130081300813,0.19393687707641197
NIV|GCA_054553065.1,0.18166735794276234,0.1826086956521739,0.04238998788857489,0.18166735794276234,0.183402489626556,0.17971014492753623,0.04202020202020202,0.05434782608695652,0.034095467308463696,0.0244,0.05475040257648953,0.052758759565042286,0.05434782608695652,0.19176372712146422,0.2003257328990228,0.04683746997598078,0.0,0.05434782608695652,0.051932367149758456,0.05434782608695652,0.05569007263922518,0.2003257328990228,0.1913477537437604
15-ADON|GCA_900044135.1,0.17940199335548174,0.1791044776119403,0.03929430633520449,0.17940199335548174,0.1803074366431242,0.17661691542288557,0.03932584269662921,0.0,0.05150905432595573,0.05669481302774427,0.00039936102236421724,0.007191370355573312,0.0023961661341853034,0.18617242815493545,0.19445576844679985,0.04625905068382945,0.05434782608695652,0.0,0.026,0.0,0.04973716134249899,0.19445576844679985,0.18575593502707205
3-ADON|GCA_900074845.1,0.18106312292358803,0.18034825870646767,0.02888086642599278,0.18106312292358803,0.18363107602825093,0.17786069651741293,0.02890405459654757,0.026,0.04909456740442656,0.045436268596702856,0.0264,0.024809923969587835,0.026,0.1845064556434819,0.1899714635140644,0.044650040225261464,0.051932367149758456,0.026,0.0,0.026,0.03881924787707238,0.1899714635140644,0.1840899625156185
15-ADON|GCF_000240135.3,0.17940199335548174,0.1791044776119403,0.03929430633520449,0.17940199335548174,0.1803074366431242,0.17661691542288557,0.03932584269662921,0.0,0.05150905432595573,0.05669481302774427,0.00039936102236421724,0.007191370355573312,0.0023961661341853034,0.18617242815493545,0.19445576844679985,0.04625905068382945,0.05434782608695652,0.0,0.026,0.0,0.04973716134249899,0.19445576844679985,0.18575593502707205
3-ADON|GCF_000303195.2,0.18181818181818182,0.18151678408619976,0.04326728669632026,0.18181818181818182,0.18397009966777408,0.17820140903439702,0.04330230675839741,0.04973716134249899,0.053247277127874144,0.05112721417069243,0.05014152850788516,0.04813915857605178,0.04973716134249899,0.1948376353039134,0.19885900570497148,0.04424778761061947,0.05569007263922518,0.04973716134249899,0.03881924787707238,0.04973716134249899,0.0,0.19885900570497148,0.19442131557035802
NIV|GCF_019609905.1,0.166872174270448,0.1690603200656545,0.19494290375203915,0.166872174270448,0.17146381578947367,0.1645465736561346,0.1946938775510204,0.19445576844679985,0.199023199023199,0.1988613257421716,0.19486343253159397,0.19208809135399674,0.1940481043620057,0.09488752556237219,0.0,0.2008130081300813,0.2003257328990228,0.19445576844679985,0.1899714635140644,0.19445576844679985,0.19885900570497148,0.0,0.09447852760736196
T-2/HT-2|GCF_050947815.1,0.16149328859060402,0.16499162479061977,0.18875,0.16149328859060402,0.16659672681493914,0.15996649916247907,0.1884904086738949,0.18575593502707205,0.19126819126819128,0.18903199002908183,0.18617242815493545,0.18375,0.18658892128279883,0.0012244897959183673,0.09447852760736196,0.19393687707641197,0.1913477537437604,0.18575593502707205,0.1840899625156185,0.18575593502707205,0.19442131557035802,0.09447852760736196,0.0
