,T-2/HT-2|GCA_001292635.1,T-2/HT-2|GCA_014898995.1,15-ADON|GCA_017656985.1,T-2/HT-2|GCA_018104275.1,T-2/HT-2|GCA_019054615.1,T-2/HT-2|GCA_019054645.1,15-ADON|GCA_019343145.1,15-ADON|GCA_020991245.1,NIV|GCA_025258505.1,NIV|GCA_032355295.1,15-ADON|GCA_037074405.1,3-ADON|GCA_037213105.1,15-ADON|GCA_037255895.1,T-2/HT-2|GCA_041870755.1,NIV|GCA_046056315.1,3-ADON|GCA_050916195.1,NIV|GCA_054553065.1,15-ADON|GCA_900044135.1,3-ADON|GCA_900074845.1,15-ADON|GCF_000240135.3,3-ADON|GCF_000303195.2,NIV|GCF_019609905.1,T-2/HT-2|GCF_050947815.1
15-ADON|GCA_037074405.1,0.16753926701570682,0.16919853326348874,0.04380664652567976,0.16806282722513088,0.17582417582417584,0.1684981684981685,0.043850806451612906,0.0005,0.0651844365841334,0.06072874493927125,0.0,0.028,0.001,0.1709577754891864,0.16357069143446853,0.05583501006036217,0.061234817813765184,0.0005,0.028084252758274825,0.0005,0.06844489179667841,0.16357069143446853,0.16966580976863754
3-ADON|GCA_037213105.1,0.16692830978545264,0.16963350785340314,0.0412682435832914,0.1674515960230246,0.17573221757322174,0.1694560669456067,0.04130982367758186,0.0285,0.06414141414141414,0.05968639352554375,0.028,0.0,0.028,0.17498713329902213,0.16864363073749356,0.057817998994469585,0.06019221041982802,0.0285,0.012030075187969926,0.0285,0.07293762575452717,0.16864363073749356,0.17420349434737925
15-ADON|GCA_037255895.1,0.16753926701570682,0.16919853326348874,0.04380664652567976,0.16806282722513088,0.17582417582417584,0.1684981684981685,0.043850806451612906,0.0015,0.0651844365841334,0.06072874493927125,0.001,0.028,0.0,0.1709577754891864,0.16357069143446853,0.05583501006036217,0.061234817813765184,0.0015,0.028084252758274825,0.0015,0.06844489179667841,0.16357069143446853,0.16966580976863754
T-2/HT-2|GCA_041870755.1,0.1405684754521964,0.14012409513960702,0.1777434312210201,0.1400516795865633,0.14573643410852713,0.13791322314049587,0.17792676637441981,0.17147270854788876,0.18172431595250388,0.1794208893485005,0.1709577754891864,0.17498713329902213,0.1709577754891864,0.0,0.0893939393939394,0.17973523421588594,0.17665289256198347,0.17147270854788876,0.17447246525990737,0.17147270854788876,0.18265777321703439,0.0893939393939394,0.001507537688442211
NIV|GCA_046056315.1,0.1342281879194631,0.1322314049586777,0.1707065497679216,0.13267940113577698,0.13835828600929273,0.13157894736842105,0.1708828084667011,0.16408668730650156,0.1727884117951371,0.17184265010351968,0.16357069143446853,0.16864363073749356,0.16357069143446853,0.0893939393939394,0.0,0.1719387755102041,0.17063081695966908,0.16408668730650156,0.16864363073749356,0.16408668730650156,0.17292846114256305,0.0,0.08787878787878788
3-ADON|GCA_050916195.1,0.1794208893485005,0.18054837040869115,0.04783484390735146,0.17890382626680454,0.18501291989664082,0.18036175710594315,0.04788306451612903,0.056338028169014086,0.07443037974683545,0.06947261663286004,0.05583501006036217,0.057817998994469585,0.05583501006036217,0.17973523421588594,0.1719387755102041,0.0,0.0704868154158215,0.056338028169014086,0.05395864851235502,0.056338028169014086,0.08148893360160966,0.1719387755102041,0.1784443314692425
NIV|GCA_054553065.1,0.1742782152230971,0.17542016806722688,0.06494165398274987,0.17480314960629922,0.18363064008394545,0.17628541448058763,0.06500761808024377,0.06174089068825911,0.013039117352056168,0.010035122930255895,0.061234817813765184,0.06019221041982802,0.061234817813765184,0.17665289256198347,0.17063081695966908,0.0704868154158215,0.0,0.06174089068825911,0.0578386605783866,0.06174089068825911,0.05271084337349398,0.17063081695966908,0.17534811758638474
15-ADON|GCA_900044135.1,0.16806282722513088,0.16972236773179675,0.044310171198388724,0.16858638743455498,0.17634746206174778,0.16902145473574046,0.04435483870967742,0.0,0.06568974229408793,0.061234817813765184,0.0005,0.0285,0.0015,0.17147270854788876,0.16408668730650156,0.056338028169014086,0.06174089068825911,0.0,0.028585757271815445,0.0,0.06894816305988928,0.16408668730650156,0.17017994858611826
3-ADON|GCA_900074845.1,0.1674515960230246,0.16910994764397905,0.03735487127713276,0.16797488226059654,0.17677824267782427,0.16893305439330544,0.03739262253663466,0.028585757271815445,0.06180344478216818,0.05733130390664637,0.028084252758274825,0.012030075187969926,0.028084252758274825,0.17447246525990737,0.16864363073749356,0.05395864851235502,0.0578386605783866,0.028585757271815445,0.0,0.028585757271815445,0.07063572149344097,0.16864363073749356,0.1736896197327852
15-ADON|GCF_000240135.3,0.16806282722513088,0.16972236773179675,0.044310171198388724,0.16858638743455498,0.17634746206174778,0.16902145473574046,0.04435483870967742,0.0,0.06568974229408793,0.061234817813765184,0.0005,0.0285,0.0015,0.17147270854788876,0.16408668730650156,0.056338028169014086,0.06174089068825911,0.0,0.028585757271815445,0.0,0.06894816305988928,0.16408668730650156,0.17017994858611826
3-ADON|GCF_000303195.2,0.174163179916318,0.17634746206174778,0.07416750756811302,0.17468619246861924,0.1840041819132253,0.17616309461578672,0.07424242424242425,0.06894816305988928,0.05764411027568922,0.053293112116641526,0.06844489179667841,0.07293762575452717,0.06844489179667841,0.18265777321703439,0.17292846114256305,0.08148893360160966,0.05271084337349398,0.06894816305988928,0.07063572149344097,0.06894816305988928,0.0,0.17292846114256305,0.18186475409836064
NIV|GCF_019609905.1,0.1342281879194631,0.1322314049586777,0.1707065497679216,0.13267940113577698,0.13835828600929273,0.13157894736842105,0.1708828084667011,0.16408668730650156,0.1727884117951371,0.17184265010351968,0.16357069143446853,0.16864363073749356,0.16357069143446853,0.0893939393939394,0.0,0.1719387755102041,0.17063081695966908,0.16408668730650156,0.16864363073749356,0.16408668730650156,0.17292846114256305,0.0,0.08787878787878788
T-2/HT-2|GCF_050947815.1,0.13953488372093023,0.1390899689762151,0.17644032921810698,0.13901808785529715,0.14470284237726097,0.1368801652892562,0.17662203913491245,0.17017994858611826,0.18041237113402062,0.17811048012390293,0.16966580976863754,0.17420349434737925,0.16966580976863754,0.001507537688442211,0.08787878787878788,0.1784443314692425,0.17534811758638474,0.17017994858611826,0.1736896197327852,0.17017994858611826,0.18186475409836064,0.08787878787878788,0.0
