,T-2/HT-2|GCA_001292635.1,T-2/HT-2|GCA_014898995.1,15-ADON|GCA_017656985.1,T-2/HT-2|GCA_018104275.1,T-2/HT-2|GCA_019054615.1,T-2/HT-2|GCA_019054645.1,15-ADON|GCA_019343145.1,15-ADON|GCA_020991245.1,NIV|GCA_025258505.1,NIV|GCA_032355295.1,15-ADON|GCA_037074405.1,3-ADON|GCA_037213105.1,15-ADON|GCA_037255895.1,T-2/HT-2|GCA_041870755.1,NIV|GCA_046056315.1,3-ADON|GCA_050916195.1,NIV|GCA_054553065.1,15-ADON|GCA_900044135.1,3-ADON|GCA_900074845.1,15-ADON|GCF_000240135.3,3-ADON|GCF_000303195.2,NIV|GCF_019609905.1,T-2/HT-2|GCF_050947815.1
15-ADON|GCA_037074405.1,0.15782404298186703,0.1544660846205507,0.01871657754010695,0.15715245130960376,0.15312290127602418,0.15715245130960376,0.018729096989966554,0.0,0.06462358427714857,0.06533333333333333,0.0,0.06329113924050633,0.005329780146568954,0.14621059691482227,0.1447721179624665,0.07152406417112299,0.06462358427714857,0.0,0.06129247168554297,0.0,0.06724949562878278,0.1447721179624665,0.14553990610328638
3-ADON|GCA_037213105.1,0.16319677635997312,0.15782404298186703,0.07152406417112299,0.16252518468770988,0.16252518468770988,0.16252518468770988,0.07157190635451505,0.06329113924050633,0.06928714190539641,0.06933333333333333,0.06329113924050633,0.0,0.06395736175882745,0.15157612340710933,0.1554959785522788,0.05744822979291917,0.06728847435043304,0.06329113924050633,0.028609447771124417,0.06329113924050633,0.05040322580645161,0.1554959785522788,0.15090543259557343
15-ADON|GCA_037255895.1,0.15983881799865682,0.15648085963734049,0.01871657754010695,0.15916722632639355,0.15513767629281397,0.15916722632639355,0.018729096989966554,0.005329780146568954,0.06528980679546968,0.06533333333333333,0.005329780146568954,0.06395736175882745,0.0,0.14621059691482227,0.1447721179624665,0.07085561497326204,0.06462358427714857,0.005329780146568954,0.060626249167221855,0.005329780146568954,0.06657700067249496,0.1447721179624665,0.14553990610328638
T-2/HT-2|GCA_041870755.1,0.12760241773002015,0.12424445936870383,0.14285714285714285,0.12693082605775688,0.12222968435191403,0.1229012760241773,0.1429530201342282,0.14621059691482227,0.14084507042253522,0.138255033557047,0.14621059691482227,0.15157612340710933,0.14621059691482227,0.0,0.06970509383378017,0.14688128772635814,0.13950368879946345,0.14621059691482227,0.14755197853789404,0.14621059691482227,0.13765182186234817,0.06970509383378017,0.0006702412868632708
NIV|GCA_046056315.1,0.13288590604026845,0.12818791946308725,0.14209115281501342,0.13221476510067115,0.12885906040268458,0.12885906040268458,0.14218645204560698,0.1447721179624665,0.13941018766756033,0.14151576123407109,0.1447721179624665,0.1554959785522788,0.1447721179624665,0.06970509383378017,0.0,0.15147453083109919,0.1400804289544236,0.1447721179624665,0.15214477211796246,0.1447721179624665,0.1449763991908294,0.0,0.07037533512064344
3-ADON|GCA_050916195.1,0.15513767629281397,0.15043653458697112,0.06951871657754011,0.1544660846205507,0.1524513096037609,0.15513767629281397,0.06956521739130435,0.07152406417112299,0.07954545454545454,0.07892976588628763,0.07152406417112299,0.05744822979291917,0.07085561497326204,0.14688128772635814,0.15147453083109919,0.0,0.0748663101604278,0.07152406417112299,0.05410821643286573,0.07152406417112299,0.034274193548387094,0.15147453083109919,0.14621059691482227
NIV|GCA_054553065.1,0.14573539288112827,0.14036265950302215,0.06216577540106952,0.145063801208865,0.1430490261920752,0.14439220953660176,0.06220735785953177,0.06462358427714857,0.028647568287808126,0.027333333333333334,0.06462358427714857,0.06728847435043304,0.06462358427714857,0.13950368879946345,0.1400804289544236,0.0748663101604278,0.0,0.06462358427714857,0.06395736175882745,0.06462358427714857,0.06724949562878278,0.1400804289544236,0.13883299798792756
15-ADON|GCA_900044135.1,0.15782404298186703,0.1544660846205507,0.01871657754010695,0.15715245130960376,0.15312290127602418,0.15715245130960376,0.018729096989966554,0.0,0.06462358427714857,0.06533333333333333,0.0,0.06329113924050633,0.005329780146568954,0.14621059691482227,0.1447721179624665,0.07152406417112299,0.06462358427714857,0.0,0.06129247168554297,0.0,0.06724949562878278,0.1447721179624665,0.14553990610328638
3-ADON|GCA_900074845.1,0.15983881799865682,0.1544660846205507,0.06751336898395723,0.15916722632639355,0.15782404298186703,0.15648085963734049,0.06755852842809365,0.06129247168554297,0.06795469686875416,0.06733333333333333,0.06129247168554297,0.028609447771124417,0.060626249167221855,0.14755197853789404,0.15214477211796246,0.05410821643286573,0.06395736175882745,0.06129247168554297,0.0,0.06129247168554297,0.049059139784946235,0.15214477211796246,0.14688128772635814
15-ADON|GCF_000240135.3,0.15782404298186703,0.1544660846205507,0.01871657754010695,0.15715245130960376,0.15312290127602418,0.15715245130960376,0.018729096989966554,0.0,0.06462358427714857,0.06533333333333333,0.0,0.06329113924050633,0.005329780146568954,0.14621059691482227,0.1447721179624665,0.07152406417112299,0.06462358427714857,0.0,0.06129247168554297,0.0,0.06724949562878278,0.1447721179624665,0.14553990610328638
3-ADON|GCF_000303195.2,0.14912280701754385,0.14439946018893388,0.06186953597848016,0.1484480431848853,0.14642375168690958,0.14912280701754385,0.06191117092866756,0.06724949562878278,0.06859448554135844,0.06729475100942127,0.06724949562878278,0.05040322580645161,0.06657700067249496,0.13765182186234817,0.1449763991908294,0.034274193548387094,0.06724949562878278,0.06724949562878278,0.049059139784946235,0.06724949562878278,0.0,0.1449763991908294,0.1369770580296896
NIV|GCF_019609905.1,0.13288590604026845,0.12818791946308725,0.14209115281501342,0.13221476510067115,0.12885906040268458,0.12885906040268458,0.14218645204560698,0.1447721179624665,0.13941018766756033,0.14151576123407109,0.1447721179624665,0.1554959785522788,0.1447721179624665,0.06970509383378017,0.0,0.15147453083109919,0.1400804289544236,0.1447721179624665,0.15214477211796246,0.1447721179624665,0.1449763991908294,0.0,0.07037533512064344
T-2/HT-2|GCF_050947815.1,0.12827400940228342,0.12491605104096709,0.14218645204560698,0.12760241773002015,0.1229012760241773,0.12357286769644056,0.14228187919463087,0.14553990610328638,0.14017437961099932,0.13758389261744966,0.14553990610328638,0.15090543259557343,0.14553990610328638,0.0006702412868632708,0.07037533512064344,0.14621059691482227,0.13883299798792756,0.14553990610328638,0.14688128772635814,0.14553990610328638,0.1369770580296896,0.07037533512064344,0.0
